Cohort,Animal,Date or Date Range Start,Date Range End,MATRR TissueType Name,Shelf,Drawer,Tower,Box #,Available samples (non reserved),Freezer name
INIA4,21177,02/23/10,03/02/10,Area 12,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 12,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 12,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 12,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 12,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 12,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 12,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 12,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25086,04/13/09,04/24/09,Area 13,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25087,04/13/09,04/24/09,Area 13,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25090,04/13/09,04/24/09,Area 13,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25091,04/13/09,04/24/09,Area 13,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25093,04/13/09,04/24/09,Area 13,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25094,04/13/09,04/24/09,Area 13,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25095,04/13/09,04/24/09,Area 13,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25096,04/13/09,04/24/09,Area 13,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25097,04/13/09,04/24/09,Area 13,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25098,04/13/09,04/24/09,Area 13,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25099,04/13/09,04/24/09,Area 13,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25100,04/13/09,04/24/09,Area 13,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 13,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 13,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 13,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 13,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 13,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 13,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 13,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 13,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 13,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 13,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 13,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 13,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 13,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 13,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 13,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 13,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 13,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 13,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 13,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 13,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 13,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 13,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 13,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 13,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 13,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 13,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 13,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 13,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 13,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 13,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 13,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 13,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 13,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 13,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 13,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 13,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 14,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 14,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 14,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 14,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 14,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 14,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 14,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 14,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 14,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 14,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 14,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 14,3,4,11,14,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 14,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 14,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 14,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 14,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 14,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 14,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 14,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 14,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 14,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 14,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 14,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 14,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25086,04/13/09,04/24/09,Area 24,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25087,04/13/09,04/24/09,Area 24,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25090,04/13/09,04/24/09,Area 24,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25091,04/13/09,04/24/09,Area 24,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25093,04/13/09,04/24/09,Area 24,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25094,04/13/09,04/24/09,Area 24,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25095,04/13/09,04/24/09,Area 24,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25096,04/13/09,04/24/09,Area 24,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25097,04/13/09,04/24/09,Area 24,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25098,04/13/09,04/24/09,Area 24,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25099,04/13/09,04/24/09,Area 24,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25100,04/13/09,04/24/09,Area 24,2,1,8,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 24,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 24,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 24,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 24,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 24,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 24,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 24,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 24,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 24,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 24,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 24,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 24,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 24,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 24,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 24,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 24,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 24,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 24,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 24,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 24,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 24,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 24,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 24,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 24,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 24,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 24,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 24,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 24,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 24,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 24,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 24,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 24,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 24,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 24,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 24,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 24,3,5,11,19,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 24,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 24,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 24,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 24,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 24,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 24,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 24,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 24,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 24,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 24,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 24,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 24,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 25,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 25,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 25,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 25,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 25,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 25,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 25,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 25,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 25,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 25,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 25,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 25,3,4,11,15,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 25,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 25,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 25,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 25,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 25,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 25,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 25,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 25,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 25,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 25,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 25,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 25,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 25,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 25,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 25,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 25,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 25,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 25,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 25,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 25,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 25,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 25,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 25,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 25,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26206,01/13/09,01/22/09,Area 32,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26215,01/13/09,01/22/09,Area 32,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26216,01/13/09,01/22/09,Area 32,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26217,01/13/09,01/22/09,Area 32,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26218,01/13/09,01/22/09,Area 32,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26219,01/13/09,01/22/09,Area 32,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26220,01/13/09,01/22/09,Area 32,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 32,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 32,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 32,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 32,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 32,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 32,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 32,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 32,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 32,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 32,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 32,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 32,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 32,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 32,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 32,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 32,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 32,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 32,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 32,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 32,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 32,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 32,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 32,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 32,3,4,11,16,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Area 32,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Area 32,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Area 32,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Area 32,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Area 32,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Area 32,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Area 32,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Area 32,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Area 32,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Area 32,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Area 32,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Area 32,3,5,11,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26206,01/13/09,01/22/09,Area 46,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26215,01/13/09,01/22/09,Area 46,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26216,01/13/09,01/22/09,Area 46,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26217,01/13/09,01/22/09,Area 46,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26218,01/13/09,01/22/09,Area 46,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26219,01/13/09,01/22/09,Area 46,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26220,01/13/09,01/22/09,Area 46,1,2,2,6,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26206,01/13/09,01/22/09,Area 46,1,2,2,7,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26215,01/13/09,01/22/09,Area 46,1,2,2,7,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26216,01/13/09,01/22/09,Area 46,1,2,2,7,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26217,01/13/09,01/22/09,Area 46,1,2,2,7,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26218,01/13/09,01/22/09,Area 46,1,2,2,7,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26219,01/13/09,01/22/09,Area 46,1,2,2,7,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26220,01/13/09,01/22/09,Area 46,1,2,2,7,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25086,04/13/09,04/24/09,Area 46,2,5,7,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25087,04/13/09,04/24/09,Area 46,2,5,7,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25090,04/13/09,04/24/09,Area 46,2,5,7,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25091,04/13/09,04/24/09,Area 46,2,5,7,18,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25093,04/13/09,04/24/09,Area 46,2,5,7,18,,OHSU -80 Freezer #3 (Tissue Bank)
